lic,name,entity,address,zip,cd,cb,codes,bakery,prep,sqft,lat,lng,geocoded
616704,Washington Cherry Inc,Washington Cherry Inc,3024 Mermaid Avenue,11224,313,BKCB13,AC,False,True,4000,40.57527,-73.99716,False
616685,Associated,Agoldstein Food Inc,480 Avenue P,11223,312,BKCB12,AC,False,True,4000,40.60918,-73.96973,False
616683,Taste N Toast,Salad Bar Inc The,5516 New Utrecht Ave,11219,312,BKCB12,AC,False,True,1000,40.63106,-73.9956,False
616681,Bay Ridge Ave Del&Grcy,Bay Ridge Avenue Deli&Grcy Corp,117 Bay Ridge Ave,11220,310,BKCB10,AC,False,True,1600,40.63744,-74.03154,False
616678,W&S Dairy Grocery,W&S Dairy Grocery Inc,281 Avenue O ####,11230,311,BKCB11,AC,False,True,1000,40.61132,-73.97376,False
616669,Brooklyn #2 Meat Market,Ave D Finest Meat Corp,4212 Avenue D,11203,317,BKCB17,AC,False,True,6000,40.6417,-73.93661,False
616666,Bjs Wholesale Club 138,Bjs Wholesale Club Inc,339 Gateway Dr ######,11239,305,BKCB5,ABC,True,True,127000,40.650948,-73.87399,True
616665,Kings Highway Mobil,Bolla Operating Corp,2773 Nostrand Ave,11210,318,BKCB18,AC,False,True,1000,40.61661,-73.94482,False
616652,Rahim Grocery & Halal,Rahim Grocery & Halal Meat Corp,1076 Coney Island Ave,11230,314,BKCB14,AC,False,True,1000,40.63142,-73.96652,False
616640,Bravo Supermarket,Jb 366 Food Corp,366 New Lots Ave,11207,305,BKCB5,AC,False,True,5000,40.66162,-73.8936,False
616629,One Stop Market,One Stop Farm Corp,630 Caton Ave,11218,312,BKCB12,AC,False,True,4000,40.64761,-73.97369,False
616612,Lucky Star Market,Lucky Star Market Inc,5316 8Th Ave,11220,312,BKCB12,A,False,False,3000,40.63908,-74.00581,False
616603,Malko Karkanni Bros,Malko Karkanni Bros Inc,174 Atlantic Ave,11201,306,BKCB6,ABCD,True,True,1800,40.69004,-73.99367,False
616601,Jubilat Provisions,Jubilat Provisions Inc,608 5Th Ave,11215,307,BKCB7,AC,False,True,1000,40.66375,-73.99089,False
616599,G&R Grocery Store,963 Janico Grocery Inc,963 Pennsylvania Ave,11207,305,BKCB5,AC,False,True,2000,40.65464,-73.88736,False
616591,Union Market,Mpm Enterprises Seventh Inc,402-404 7Th Ave ####,11215,306,BKCB6,AC,False,True,4000,40.66471,-73.98339,False
616589,Key Food,Dhy Sonamoo Llc,9530 Church Ave,11212,317,BKCB17,AC,False,True,25000,40.65562,-73.91559,False
616570,Western Beef,Western Beef Retail Inc,994 Myrtle Ave,11206,303,BKCB3,AC,False,True,3000,40.69626,-73.94146,False
616554,Perelandra,Perelandra Natural Food Ctr Inc,175 Remsen St,11201,302,BKCB2,AC,False,True,4500,40.69327,-73.99152,False
616553,Two Way Supermarket,Melo Ortiz Juan Augusto,645 Decatur St,11233,303,BKCB3,AC,False,True,1800,40.6833,-73.91743,False
616550,Fjp Meat Market,Fjp Meat Market Inc,2823 Mermaid Ave,11224,313,BKCB13,AC,False,True,2100,40.57551,-73.9951,False
616529,Walgreens #01918,Walgreens Eastern Co Inc,755 Broadway,11206,304,BKCB4,A,False,False,5000,40.70057,-73.94165,False
616513,711 Flushing Avenue Fd,711 Flushing Avenue Food Inc,711 Flushing Ave,11206,301,BKCB1,AC,False,True,700,40.70047,-73.94406,False
616506,Sams Deli,288 Sams Deli Inc,288 Avenue U,11223,311,BKCB11,AC,False,True,1500,40.59696,-73.97343,False
616499,Mini Market Plus,Mini Market Plus Inc,10 Harrison Ave,11211,301,BKCB1,AC,False,True,1500,40.70676,-73.95454,False
616495,Brauns Fish Store,Braun Jacob,310 Marcy Ave,11211,301,BKCB1,AC,False,True,1000,40.70406,-73.95479,False
616466,Key Food 1370,Amis Food Llc,651 Nostrand Ave. ###,11216,308,BKCB8,AC,False,True,40000,40.6748,-73.95003,False
616458,Key Food 180,486 Henry Street Supermarket Inc,486 Henry St,11231,306,BKCB6,AC,False,True,5000,40.68453,-73.99921,False
616443,Carib Food Market,Carib Food Market Inc,1303 Fulton St,11216,303,BKCB3,AC,False,True,4200,40.68037,-73.94911,False
616442,N And A Superette,N And A Superette Inc,1595 Canarsie Rd,11236,318,BKCB18,AC,False,True,1500,40.63347,-73.89488,False
616422,Steve Mexican Grocery,Steve Mexican Grocery Inc.,423 Stanhope Street,11237,304,BKCB4,AC,False,True,1000,40.70554,-73.9156,False
616419,On The Corner,23Rd St General Market&Deli Corp,713 4Th Ave ##,11232,307,BKCB7,AC,False,True,1000,40.66165,-73.9967,False
616398,Salahi Deli & Grocery,Salahi Hassan,1224 Cortelyou Rd,11218,314,BKCB14,AC,False,True,1000,40.64033,-73.96638,False
616389,Blessing Food,Blessing Food Corp,578 Rockaway Ave,11212,316,BKCB16,AC,False,True,2200,40.66589,-73.90975,False
616380,Superior Markets,Hauter Anter A,2428 Mermaid Ave,11224,313,BKCB13,AC,False,True,1000,40.57584,-73.99205,False
616354,Pomegranate,Kosher Garden Inc The,1507 Coney Island Ave,11230,314,BKCB14,AC,False,True,18000,40.6207,-73.96439,False
616352,Food Dynasty,Almonte Heights Food Corp,1525 86Th St,11228,311,BKCB11,ABC,True,True,10000,40.61114,-74.00844,False
616351,Meat Kingdom,Fortis Kevin,4326 New Utrecht Ave,11219,312,BKCB12,AC,False,True,900,40.64111,-73.99445,False
616349,Target Store T-1849,Target Corporation,139 Flatbush Ave,11217,302,BKCB2,AC,False,True,15000,40.6842,-73.97755,False
616319,Vegano Deli&Grocery,Navarro Jose L,945 4Th Ave,11232,307,BKCB7,AC,False,True,750,40.65409,-74.00455,False
616317,La Bodega Deli&Grocery,Gomez Tomas,978 Mcdonald Ave,11230,314,BKCB14,AC,False,True,1000,40.62997,-73.97701,False
616314,Sams Natural Plus,Sam Neighborhood Grcry Store Inc,974 Fulton St,11238,302,BKCB2,AC,False,True,1500,40.68243,-73.96193,False
616283,Sonomax Gas & Deli,Sonomax Inc,278 Greenpoint Ave,11222,301,BKCB1,AC,False,True,1500,40.73071,-73.94823,False
616276,Rv Deli Grocery,Rv Meat Market Ii Inc,902 Rutland Rd,11203,317,BKCB17,AC,False,True,1500,40.66068,-73.92952,False
616268,Nolberto Grocery,Salce Nolberto,1032 Sutter Ave,11208,305,BKCB5,AC,False,True,1000,40.67148,-73.88086,False
616261,Borbas Pharmacy,Borbas Pharmacy Inc,2046 Bath Ave,11214,311,BKCB11,A,False,False,1000,40.60059,-74.0003,False
616244,Food Bazaar,Bogopa St Johns Inc,1682 St Johns Pl ###,11233,316,BKCB16,AC,False,True,18000,40.67008,-73.92155,False
616221,Stop&Buy Grocery,Stop & Buy Grocery Ny Llc,247 Ralph Ave,11233,303,BKCB3,AC,False,True,800,40.68104,-73.92237,False
616204,Mega 53,Shomer Shabes Supermarket Inc,5316 13Th Ave,11219,312,BKCB12,AC,False,True,2800,40.63244,-73.99481,False
616196,Last Stop Fresh Mt&Frt,Osorio Alicia,6223 5Th Ave,11220,307,BKCB7,AC,False,True,1500,40.63787,-74.01783,False
616195,Model T Meats,Model T Meats Corp,404 Graham Ave,11211,301,BKCB1,AC,False,True,1500,40.71687,-73.94477,False
616184,7-Eleven Fd Str 32122A,Kim Yeon S,6501 New Utrecht Ave ###,11219,311,BKCB11,AC,False,True,1500,40.62324,-73.99782,False
616180,Arons Fruit Emporium,Arons Fruit Emporium Inc,5208 13Th Ave,11219,312,BKCB12,AC,False,True,2500,40.63317,-73.99405,False
616179,Master Sweets,Sweet Temptations Master Inc,2306 Mcdonald Ave,11223,315,BKCB15,ABK,True,False,2000,40.59605,-73.97339,False
616151,Bush Deli,Bush Deli Corp,507 Clinton St,11231,306,BKCB6,AC,False,True,1200,40.67859,-73.99997,False
616150,Finefare Supermarket,Fr-Es Produce Inc,381 Mother Gaston Blvd,11212,316,BKCB16,AC,False,True,20000,40.66963,-73.90688,False
616147,West Indian Grocery,Mt Vernon Fruits Market Inc,265 Kingston Ave,11213,308,BKCB8,AC,False,True,0,40.67064,-73.94206,False
616139,Meal Ticket Foods,Meal Ticket Foods Inc,7402 15Th Ave,11228,311,BKCB11,AC,False,True,1000,40.61816,-74.00246,False
616111,Food Universe,Rutland Meat & Produce Corp,1036 Rutland Rd,11212,317,BKCB17,AC,False,True,5000,40.66338,-73.92529,False
616104,Fish Tales Seafood Mkt,Quarterdeck Corp,191A Court St,11201,306,BKCB6,AC,False,True,760,40.68761,-73.99339,False
616103,Abes Fruits,Abes Fruits Inc,4315 15Th Ave,11219,312,BKCB12,AC,False,True,1000,40.63538,-73.98458,False
616096,Rio Deli Grocery,909 Fulton Grocery&Deli Corp,909 Fulton St ####,11238,302,BKCB2,AC,False,True,1000,40.68345,-73.96677,False
616092,Orchard The,Superior Fruits Llc,1367 Coney Island Ave ##,11230,314,BKCB14,AC,False,True,2000,40.6242,-73.96505,False
616074,18Th Ave Smoke Shop Dis,18Th Ave Smoke Shop Discount Ltd,8120 18Th Ave,11214,311,BKCB11,AC,False,True,1500,40.60957,-73.99986,False
616069,W&Fam Deli Grocery,W&Fam Deli Grocery Inc,1585 Flatbush Ave,11210,314,BKCB14,AC,False,True,1100,40.6322,-73.94701,False
616067,5401 Gourmet Deli Groc,5401 Gourmet Deli Grocery Corp,5401 Church Ave,11203,317,BKCB17,AC,False,True,1800,40.6524,-73.9264,False
616058,El Buen Gusto Grcry Str,El Buen Gusto Grocery Corp,5423 4Th Ave,11220,307,BKCB7,AC,False,True,2200,40.64372,-74.01534,False
616056,Luna Sophie Grocery,Luna Sophie Grocery Corp,9401 Glenwood Rd,11236,318,BKCB18,AC,False,True,1000,40.64367,-73.90458,False
616055,B&B Mini Market,B&B Mini Market Inc,311 Neptune Ave,11235,313,BKCB13,AC,False,True,1200,40.58094,-73.96467,False
616051,Blak Service Station,Blak Service Station Inc,1022 Rockaway Ave,11236,316,BKCB16,AC,False,True,350,40.65427,-73.9068,False
616049,Fort Greene Food Market,Hoyt Convenience Inc,186 Dekalb Ave,11205,302,BKCB2,AC,False,True,3500,40.6896,-73.97227,False
616042,Bridge Fresh,Bridge Fresh Inc,68 Jay St. #1,11201,302,BKCB2,AC,False,True,4500,40.70268,-73.98668,False
616021,Golden Key,Golden Key 2 Corp,1067 Brighton Beach Ave,11235,313,BKCB13,AC,False,True,5000,40.57821,-73.95764,False
616020,Shlomi Glatt,Shlomi Glatt Kosher Meat Inc,2382 Coney Island Ave,11223,315,BKCB15,AC,False,True,1000,40.59894,-73.96124,False
616004,Rjm Mini Market,Rjm Mini Market Corp,1422 Flatbush Ave,11210,314,BKCB14,AC,False,True,2000,40.63602,-73.95105,False
616001,Green Wood Minimarket,Green Wood Minimarket Inc,574 7Th Ave,11215,307,BKCB7,AC,False,True,800,40.65916,-73.98852,False
615991,Ideal Food Basket,Garrido Food Corp,1086 Brooklyn Ave,11203,317,BKCB17,ABCD,True,True,10000,40.64741,-73.9434,False
615957,Los Brother Grocery,Los Brother Grocery Corp,608 New York Ave,11203,309,BKCB9,AC,False,True,1800,40.65968,-73.94762,False
615956,Guadalupita Ii Del&Grcy,Guadalupita Ii Deli&Grocery Corp,39-01 5Th Ave,11232,307,BKCB7,AC,False,True,1500,40.65736,-74.01398,False
615955,Kabirs Bakery,Kabirs Bakery Inc,19 5Th St,11231,306,BKCB6,ABCK,True,True,20000,40.67709,-73.99567,False
615952,Noel Deli & Grocery,Hoque Enamul,1890 W 6Th St,11223,311,BKCB11,A,False,False,1000,40.6013,-73.97841,False
615940,Satmar Meats&Poultry,Cong Yetev Lev Dstmr Mt&Pltry Inc,5301 New Utrecht Ave,11219,312,BKCB12,AC,False,True,1500,40.63304,-73.99521,False
615939,Faicco Pork Store,Faicco Pork Store Inc,6511 11Th Ave,11219,310,BKCB10,AC,False,True,2500,40.62833,-74.00625,False
615921,Costco Wholesale 318,Costco Wholesale Corp,976 3Rd Ave,11232,307,BKCB7,ABCK,True,True,143000,40.6555,-74.00864,False
615920,Food Bazaar,Bogopa Junius Inc,417 Junius St #####,11212,316,BKCB16,AC,False,True,47000,40.66473,-73.901345,True
615917,Kosher Supermarket,Myrtle Plaza Grocery Inc,659 Myrtle Ave,11205,303,BKCB3,AC,False,True,2400,40.69443,-73.95736,False
615880,Valerie Grocery,Valerie Grocery Corp,237 Irving Ave,11237,304,BKCB4,AC,False,True,1200,40.70062,-73.91719,False
615876,Rite Aid 4712,Rite Aid Of New York Inc,9302 3Rd Ave,11209,310,BKCB10,A,False,False,3000,40.61844,-74.03311,False
615873,Key Food 15,Pick Quick Foods Inc,7000 New Utrecht Ave ###,11228,311,BKCB11,ABC,True,True,20000,40.61975,-73.99909,False
615871,L & B Food Distributors,L & B Food Distributors Inc,122 Avenue O,11204,311,BKCB11,AC,False,True,1250,40.6106,-73.98052,False
615869,Empire Kosher Supermrkt,Kollel Food Inc,529 Empire Blvd,11225,309,BKCB9,AC,False,True,3000,40.66416,-73.94442,False
615856,Adels Interntl Suprmkt,Shams Adel A,377 Hancock St,11216,303,BKCB3,AC,False,True,1400,40.68354,-73.94122,False
615855,Keystone Management,Keystone Management Inc,89 Lafayette Ave,11217,302,BKCB2,AC,False,True,1200,40.68719,-73.97477,False
615851,Foodtown Of Crown Heights,Franklin Avenue Meat Corp,905-13 Franklin Ave,11225,309,BKCB9,AC,False,True,9000,40.66768,-73.95905,False
615841,Satmar Meat,Satmar Meat Of Cong Yetev Lev Inc,82 Lee Ave,11211,301,BKCB1,ACK,False,True,2000,40.70519,-73.95936,False
615829,Bagel Boy,Bayridge Bagels Inc,8002 3Rd Ave,11209,310,BKCB10,ABH,True,False,2000,40.62772,-74.02933,False
615827,G Line Deli Grocery,G Line Deli Grocery Inc,292 Nostrand Ave,11216,303,BKCB3,AC,False,True,1000,40.68974,-73.95144,False
615808,B0Rough Pk Supermarket,Borough Park Supermarket Inc,1891 50Th St,11204,312,BKCB12,A,False,False,2000,40.6264,-73.97938,False
615779,Duane Reade 14277,Duane Reade Etal Ptrs,1517 Cortelyou Rd,11226,314,BKCB14,A,False,False,2200,40.64156,-73.96363,False
615770,Mehadrin Supermarket,Grunfeld Bernard,5118-5124 12Th Ave,11219,312,BKCB12,AC,False,True,1500,40.6349,-73.99579,False
615762,Schwartz Bros Fish Mkt,Schwartz Bros Fish Market Inc,122 Franklin Ave,11205,303,BKCB3,AC,False,True,1000,40.69526,-73.95817,False
615735,Walgreens #11807,Walgreen Eastern Co Inc,5001 Church Ave,11203,317,BKCB17,A,False,False,4000,40.65175,-73.93012,False
615720,Fine Fare,Mermaid Meat Corp,2901 Mermaid Ave,11224,313,BKCB13,AC,False,True,20000,40.57578,-73.99598,False
615711,El Real Food Market,El Real Food Market Corp,306 Irving Ave,11237,304,BKCB4,AC,False,True,3000,40.69893,-73.91424,False
615706,Chino Corner Deli&Grcy,Chino Fermin,2923 Ft Hamilton Pkwy,11218,307,BKCB7,AC,False,True,900,40.64854,-73.97819,False
615688,Kings Highway Glatt Mts,Kings Highway Glatt Meats Inc,497 Kings Hwy,11223,315,BKCB15,ABC,True,True,1000,40.6043,-73.97119,False
615681,Royal Supermarket,Sarsor Zaid,1419 8Th Ave,11215,306,BKCB6,A,False,False,1500,40.66231,-73.98208,False
615652,Susy Grocery,Susy Grocery Corp,769 Liberty Ave,11208,305,BKCB5,AC,False,True,1200,40.67665,-73.88128,False
615646,Cvs Pharmacy #1791,Cvs Albany Llc,156 Henry St####,11201,302,BKCB2,A,False,False,6000,40.69596,-73.99374,False
615640,Park Slope Food Coop,Park Slope Food Coop Inc,782 Union St,11215,306,BKCB6,AC,False,True,12000,40.67493,-73.97667,False
615633,New Brothers Grocer,New Brothers Grocery Inc The,6125 5Th Ave,11220,307,BKCB7,AC,False,True,1800,40.63843,-74.01726,False
615625,Yijung Market,Yijung Market Llc,2919 Beverly Rd,11226,317,BKCB17,AC,False,True,1800,40.6451,-73.94939,False
615611,Country Butcher,Country Butcher Corp,93-12 Avenue L,11236,317,BKCB17,AC,False,True,3000,40.64731,-73.91974,False
615610,Y&Y Farm,Y&Y Farm Corp,1572 Bath Ave,11228,311,BKCB11,AC,False,True,2000,40.60677,-74.01097,False
615595,Tonys Health Food,Dvj Inc,2923 Glenwood Rd,11210,314,BKCB14,AC,False,True,1200,40.63399,-73.94796,False
615589,Foodtown #589,382 Mcdonald Llc,382 Mcdonald Ave,11218,312,BKCB12,ABC,True,True,12000,40.64456,-73.97998,False
615567,Marinellos,Alyamani Grocery Inc,114 Wyckoff Ave,11237,304,BKCB4,AC,False,True,7000,40.70378,-73.91839,False
615555,Bravo Supermarket,Rania Food Corp,7924 Flatlands Ave,11236,318,BKCB18,AC,False,True,10000,40.63538,-73.9135,False
615551,Carniceria Laespanola 2,2184 Havemeyer Corp,181A Havemeyer St,11211,301,BKCB1,AC,False,True,2000,40.71069,-73.9581,False
615538,Prepack Snack,Prepack Snack Inc,954 Mcdonald Ave,11230,314,BKCB14,AC,False,True,600,40.63049,-73.9771,False
615524,Kosher Food Depot,Kosher Food Depot Inc,1279 42Nd St,11219,312,BKCB12,AC,False,True,4000,40.63912,-73.98831,False
615515,Affairs Supplier,Affairs Supplier Inc,159 Lee Ave,11211,301,BKCB1,ABCH,True,True,2500,40.70317,-73.95709,False
615502,Abdo Stop One Deli,Abdo Stop One Deli Inc,5824 5Th Ave,11220,307,BKCB7,AC,False,True,2000,40.64015,-74.01545,False
615496,Pastosa Ravioli,Aa Pastosa Llc,7425 New Utrecht Ave,11204,311,BKCB11,ACHK,False,True,6000,40.61591,-73.99991,False
615495,Los Primos Grocery,Monegro Hector E,105 Central Ave,11206,304,BKCB4,AC,False,True,1800,40.70037,-73.9292,False
615493,Sagal Meat Market Vii,Sagal Meat Market Vii Inc,1307 Fulton St,11216,303,BKCB3,AC,False,True,1600,40.68036,-73.94898,False
615471,Gitto&Sons Health Food,Gitto&Sons Health Food Inc,38-40 Brooklyn Terminal Mkt,11236,318,BKCB18,ACD,False,True,6500,40.64149,-73.91737,False
615468,Fruit King & Deli Grocery,Fruit King & Deli Grocery Corp,761 Mcdonald Ave,11218,312,BKCB12,AC,False,True,3000,40.63542,-73.97806,False
615462,Amoco,6743 Gas Mart Corp,6743 4Th Ave,11220,310,BKCB10,AC,False,True,1000,40.63579,-74.02304,False
615455,Illes Kosher Poultry,Illes Kosher Poultry Corp,5502 16Th Ave,11204,312,BKCB12,AC,False,True,1000,40.6276,-73.98907,False
615412,Brooklyn Fare,Bc Food Corp,200 Schermerhorn St,11201,302,BKCB2,AC,False,True,8000,40.68879,-73.98557,False
615410,Chalouh Intl Food,Chalouh International Food Inc,509 Kings Hwy,11223,315,BKCB15,AC,False,True,1200,40.60437,-73.97062,False
615388,Kosher Corner Supermkt,Kosher Corner Supermarket Inc,2055 Mcdonald Ave,11223,311,BKCB11,AC,False,True,3000,40.60235,-73.97251,False
615350,Stella Disicilia Bakery,A&L Montenegro Corp,217 Montrose Ave,11206,301,BKCB1,ABCH,True,True,3400,40.7076,-73.94031,False
615328,Moretti Bakery,S&G Bakery Corp,4524 Avenue N,11234,318,BKCB18,ABCH,True,True,1500,40.6187,-73.9309,False
615295,Quentin Deli,Quentin Deli Inc,84 Quentin Rd,11223,311,BKCB11,AC,False,True,0,40.60543,-73.98354,False
615287,Marlow & Daughters,Grass Fed Inc,95 Broadway,11249,301,BKCB1,AC,False,True,1200,40.71042,-73.96509,False
615283,Weingartens Fish Market,Weingarten Fish Market Inc,179 Ross St,11211,301,BKCB1,AC,False,True,800,40.70602,-73.9599,False
615258,Clari Grocery,Clari Grocery Inc,332 Troy Ave,11213,309,BKCB9,AC,False,True,1800,40.66754,-73.93681,False
615249,Rockaway Fruits Market,Ortiz Arelis,694 Rockaway Ave,11212,316,BKCB16,A,False,False,1500,40.66299,-73.90903,False
615238,Kd Food Market,Kim Dok Koo,8502 21St Ave,11214,311,BKCB11,AC,False,True,1200,40.60378,-73.9955,False
615236,Cvs Pharmacy 02344,Cvs Albany Llc,1249 Nostrand Ave##,11225,309,BKCB9,A,False,False,2500,40.65654,-73.95019,False
615231,Smith Finest Deli & Grill,Smith Finest Deli & Grill Corp,285 Smith St,11231,306,BKCB6,AC,False,True,1500,40.68218,-73.99356,False
615228,Ideal Food Basket,Chivo Meat Corp,720 Washington Ave,11238,308,BKCB8,AC,False,True,7000,40.67617,-73.96345,False
615219,J&T Market,J&T Market Inc,5804 8Th Ave,11220,312,BKCB12,A,False,False,1600,40.6365,-74.00849,False
615217,Forces Of Nature,Forces Of Nature Of Ny Inc,1608 Sheepshead Bay Rd,11235,315,BKCB15,A,False,False,2000,40.58714,-73.95299,False
615198,J&F Mini Market,Fernandez Marilyn,2980 Fulton St ########,11208,305,BKCB5,AC,False,True,1000,40.679687,-73.884749,True
615196,King Of Latvia Delicatessen,King Of Latvia Delicatessen Inc,1301 Avenue U,11229,315,BKCB15,A,False,False,1000,40.59864,-73.95812,False
615193,Cvs Pharmacy 02436,Cvs Albany Llc,1346 Pennsylvania Ave####,11239,305,BKCB5,A,False,False,20000,40.64719,-73.88296,False
615190,Cvs Pharmacy 02498,Cvs Albany Llc,341 9Th St###,11215,306,BKCB6,A,False,False,8000,40.66857,-73.98503,False
615185,Cvs Pharmacy 02574,Cvs Albany Llc,6702 Ft Hamilton Pky####,11219,310,BKCB10,A,False,False,25000,40.62954,-74.01088,False
615184,Korns Bakery,Joseph Korn Bake Shop Inc,5004 16Th Ave,11204,312,BKCB12,ABCH,True,True,4500,40.63034,-73.98622,False
